country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","03-06-2026 23:00:00",21.755417,72.139056,PM10,48,240,76
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","03-06-2026 23:00:00",21.755417,72.139056,OZONE,7,9,8
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","03-06-2026 23:00:00",23.243639,72.68994,PM2.5,35,75,48
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","03-06-2026 23:00:00",23.243639,72.68994,PM10,94,133,111
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","03-06-2026 23:00:00",23.243639,72.68994,NO2,3,23,10
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","03-06-2026 23:00:00",23.243639,72.68994,SO2,2,3,3
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","03-06-2026 23:00:00",23.221714,72.654328,PM2.5,28,75,55
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","03-06-2026 23:00:00",23.221714,72.654328,NO2,11,41,23
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","03-06-2026 23:00:00",23.221714,72.654328,CO,28,44,32
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","03-06-2026 23:00:00",23.593150,72.372792,PM2.5,27,221,87
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","03-06-2026 23:00:00",23.593150,72.372792,NH3,1,2,2
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","03-06-2026 23:00:00",23.593150,72.372792,SO2,10,12,11
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","03-06-2026 23:00:00",23.593150,72.372792,CO,70,77,71
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","03-06-2026 23:00:00",22.410802,73.097923,NO2,15,49,30
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","03-06-2026 23:00:00",22.410802,73.097923,SO2,3,3,3
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","03-06-2026 23:00:00",22.248853,70.776774,CO,74,77,76
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","03-06-2026 23:00:00",28.376058,77.315741,SO2,6,12,9
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","03-06-2026 23:00:00",28.376058,77.315741,CO,55,79,64
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","03-06-2026 23:00:00",28.4417,77.3217,CO,41,64,61
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","03-06-2026 23:00:00",29.503664,75.467934,SO2,1,28,12
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM","03-06-2026 23:00:00",28.422681,77.148944,NO2,10,26,14
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM","03-06-2026 23:00:00",28.422681,77.148944,OZONE,1,224,134
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","03-06-2026 23:00:00",28.4227,77.0667,PM2.5,84,219,133
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","03-06-2026 23:00:00",28.4275,77.1465,OZONE,16,47,17
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","03-06-2026 23:00:00",28.4501238,77.0263051,CO,34,111,97
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","03-06-2026 23:00:00",28.4501238,77.0263051,OZONE,4,31,18
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","03-06-2026 23:00:00",29.140560,75.744941,NH3,NA,NA,NA
India,Haryana,Jind,"Police Lines, Jind - HSPCB","03-06-2026 23:00:00",29.307814,76.337619,PM2.5,61,321,174
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","03-06-2026 23:00:00",29.8006,76.4155,PM10,49,166,132
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","03-06-2026 23:00:00",28.732820,77.170633,PM2.5,37,301,93
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","03-06-2026 23:00:00",28.732820,77.170633,PM10,119,265,148
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","03-06-2026 23:00:00",28.732820,77.170633,CO,36,99,57
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","03-06-2026 23:00:00",28.580280,77.233829,PM10,103,193,135
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","03-06-2026 23:00:00",28.611281,77.237738,SO2,13,41,19
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","03-06-2026 23:00:00",28.636429,77.201067,PM2.5,20,92,67
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","03-06-2026 23:00:00",28.636429,77.201067,PM10,111,167,138
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","03-06-2026 23:00:00",28.636429,77.201067,OZONE,2,114,64
India,Delhi,Delhi,"Mundka, Delhi - DPCC","03-06-2026 23:00:00",28.684678,77.076574,NH3,7,13,9
India,Delhi,Delhi,"Mundka, Delhi - DPCC","03-06-2026 23:00:00",28.684678,77.076574,SO2,10,23,16
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","03-06-2026 23:00:00",28.60909,77.0325413,CO,8,78,28
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","03-06-2026 23:00:00",28.570173,76.933762,NH3,8,12,10
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","03-06-2026 23:00:00",28.567890,77.250515,NH3,6,9,8
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","03-06-2026 23:00:00",28.567890,77.250515,SO2,9,46,21
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","03-06-2026 23:00:00",28.567890,77.250515,CO,40,88,64
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","03-06-2026 23:00:00",22.320153,73.216285,OZONE,3,7,5
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","03-06-2026 23:00:00",20.362421,72.918013,OZONE,4,30,18
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","03-06-2026 23:00:00",30.379589,76.778328,SO2,15,31,22
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","03-06-2026 23:00:00",28.3419248,77.319699,NO2,19,21,20
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","03-06-2026 23:00:00",28.3419248,77.319699,OZONE,15,16,15
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","03-06-2026 23:00:00",28.806223,76.141105,NH3,7,11,9
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","03-06-2026 23:00:00",28.593883,76.270653,PM2.5,64,308,143
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","03-06-2026 23:00:00",28.206800,76.799700,PM2.5,68,274,137
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","03-06-2026 23:00:00",28.206800,76.799700,NO2,15,52,36
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","03-06-2026 23:00:00",28.206800,76.799700,OZONE,10,73,31
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","03-06-2026 23:00:00",28.39072,77.30059,NH3,11,12,11
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","03-06-2026 23:00:00",28.672342,77.315260,PM2.5,40,177,75
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","03-06-2026 23:00:00",28.672342,77.315260,NH3,11,13,12
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","03-06-2026 23:00:00",28.672342,77.315260,SO2,12,35,19
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","03-06-2026 23:00:00",28.699793,77.165453,SO2,9,13,11
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","03-06-2026 23:00:00",23.002657,72.591912,OZONE,35,87,62
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","03-06-2026 23:00:00",23.020509,72.579261,PM2.5,29,75,46
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","03-06-2026 23:00:00",23.016834,72.625775,PM10,64,127,104
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","03-06-2026 23:00:00",23.041137,72.456691,CO,10,16,12
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","03-06-2026 23:00:00",23.023389,72.515201,PM2.5,51,103,75
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","03-06-2026 23:00:00",23.023389,72.515201,NO2,12,15,15
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","03-06-2026 23:00:00","19.2268427 ","73.0788456 ",NH3,1,2,1
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","03-06-2026 23:00:00","19.2268427 ","73.0788456 ",CO,6,28,16
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","03-06-2026 23:00:00",19.710842,77.151824,NH3,2,5,3
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","03-06-2026 23:00:00",19.710842,77.151824,SO2,1,3,2
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","03-06-2026 23:00:00",19.710842,77.151824,CO,10,20,13
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","03-06-2026 23:00:00",21.001264,75.565602,SO2,5,7,6
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","03-06-2026 23:00:00",19.854616,75.905894,NO2,16,23,19
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","03-06-2026 23:00:00",19.854616,75.905894,NH3,2,5,4
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","03-06-2026 23:00:00",19.854616,75.905894,CO,5,32,20
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","03-06-2026 23:00:00",19.854616,75.905894,OZONE,12,53,33
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","03-06-2026 23:00:00",19.192056,72.9585188,NO2,20,24,22
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","03-06-2026 23:00:00",19.192056,72.9585188,OZONE,43,53,45
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","03-06-2026 23:00:00",16.6870449,74.2505872,PM2.5,15,28,21
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","03-06-2026 23:00:00",16.6870449,74.2505872,PM10,17,44,34
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","03-06-2026 23:00:00",16.6870449,74.2505872,NO2,5,23,14
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","03-06-2026 23:00:00",18.39963,76.57452,OZONE,9,32,18
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","03-06-2026 23:00:00",18.1023399,73.4783687,PM2.5,NA,NA,NA
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","03-06-2026 23:00:00",18.1023399,73.4783687,PM10,NA,NA,NA
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","03-06-2026 23:00:00",20.555712,74.529236,PM2.5,NA,NA,NA
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","03-06-2026 23:00:00",20.939198,77.765701,SO2,7,8,8
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","03-06-2026 23:00:00",20.939198,77.765701,OZONE,1,62,43
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","03-06-2026 23:00:00",19.8389439,75.244448,NO2,8,13,10
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","03-06-2026 23:00:00",19.8389439,75.244448,CO,6,155,44
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","03-06-2026 23:00:00",19.8389439,75.244448,OZONE,12,46,33
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","03-06-2026 23:00:00",19.863756,75.321188,PM2.5,18,48,32
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","03-06-2026 23:00:00",19.863756,75.321188,CO,19,30,23
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","03-06-2026 23:00:00",19.16485,73.23409,NO2,20,24,22
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","03-06-2026 23:00:00",19.16485,73.23409,NH3,6,6,6
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","03-06-2026 23:00:00",19.16485,73.23409,SO2,6,7,7
India,Maharashtra,Beed,"Bir, Beed - MPCB","03-06-2026 23:00:00",18.988474,75.753873,NH3,3,3,3
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","03-06-2026 23:00:00",19.0243902,73.0406721,NO2,23,49,34
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","03-06-2026 23:00:00",19.309073,73.057223,NO2,9,30,20
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","03-06-2026 23:00:00",19.786089,72.757971,PM2.5,42,43,42
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","03-06-2026 23:00:00",19.786089,72.757971,PM10,36,56,44
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","03-06-2026 23:00:00",19.962900,79.298714,PM2.5,20,110,55
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","03-06-2026 23:00:00",15.459706,75.008381,NH3,6,7,7
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","03-06-2026 23:00:00",15.3714823,75.1160168,PM2.5,35,38,37
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","03-06-2026 23:00:00",15.3714823,75.1160168,SO2,2,3,2
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","03-06-2026 23:00:00",15.347630,76.181767,NH3,NA,NA,NA
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","03-06-2026 23:00:00",12.415911,75.735050,CO,10,20,15
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","03-06-2026 23:00:00",12.889250,74.853000,NH3,1,2,2
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","03-06-2026 23:00:00",12.21041,76.37376,PM2.5,NA,NA,NA
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","03-06-2026 23:00:00",12.21041,76.37376,PM10,NA,NA,NA
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","03-06-2026 23:00:00",12.21041,76.37376,NO2,NA,NA,NA
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","03-06-2026 23:00:00",12.21041,76.37376,SO2,NA,NA,NA
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","03-06-2026 23:00:00",12.21041,76.37376,CO,15,33,23
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","03-06-2026 23:00:00",13.940000,75.555917,NO2,24,31,27
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","03-06-2026 23:00:00",13.940000,75.555917,NH3,3,4,3
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","03-06-2026 23:00:00",13.940000,75.555917,CO,9,36,25
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","03-06-2026 23:00:00",16.802639,75.722694,OZONE,16,17,16
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","03-06-2026 23:00:00",11.875000,75.373200,PM2.5,40,118,68
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","03-06-2026 23:00:00",20.555712,74.529236,OZONE,36,41,38
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","03-06-2026 23:00:00",19.296481,72.840923,NH3,4,4,4
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","03-06-2026 23:00:00",19.296481,72.840923,CO,10,21,10
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","03-06-2026 23:00:00",19.296481,72.840923,OZONE,12,39,23
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","03-06-2026 23:00:00",19.053536,72.84643,OZONE,7,36,12
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","03-06-2026 23:00:00",19.23241,72.86895,PM10,34,64,52
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","03-06-2026 23:00:00",19.23241,72.86895,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","03-06-2026 23:00:00",19.23241,72.86895,OZONE,28,82,67
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","03-06-2026 23:00:00",19.2243333,72.8658113,OZONE,NA,NA,NA
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","03-06-2026 23:00:00",18.9767,72.8380,SO2,1,8,2
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","03-06-2026 23:00:00",18.9767,72.8380,OZONE,1,36,20
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","03-06-2026 23:00:00",19.11074,72.86084,NH3,6,10,7
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","03-06-2026 23:00:00",19.11074,72.86084,CO,10,44,26
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","03-06-2026 23:00:00",19.0364585,72.8954371,PM10,32,65,48
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","03-06-2026 23:00:00",19.0364585,72.8954371,NH3,8,22,13
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","03-06-2026 23:00:00",19.0364585,72.8954371,CO,36,54,39
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","03-06-2026 23:00:00",26.259242,78.216432,PM10,60,162,103
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","03-06-2026 23:00:00",22.4310,75.5213,PM2.5,39,54,49
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","03-06-2026 23:00:00",22.6780,75.8559,CO,46,106,100
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","03-06-2026 23:00:00",22.6780,75.8559,OZONE,6,10,8
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","03-06-2026 23:00:00",22.7084,75.8815,NO2,1,1,1
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","03-06-2026 23:00:00",23.163174,79.973061,PM2.5,22,63,39
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","03-06-2026 23:00:00",23.163174,79.973061,PM10,28,63,42
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","03-06-2026 23:00:00",23.163174,79.973061,NO2,10,13,11
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","03-06-2026 23:00:00",23.163174,79.973061,OZONE,6,94,34
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","03-06-2026 23:00:00",23.142888,79.916147,NH3,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","03-06-2026 23:00:00",23.142888,79.916147,SO2,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","03-06-2026 23:00:00",23.168606,79.932247,PM10,56,114,85
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","03-06-2026 23:00:00",23.1633321,75.800225,NH3,6,10,8
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","03-06-2026 23:00:00",23.1633321,75.800225,CO,12,56,30
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","03-06-2026 23:00:00",19.10122,74.73339,OZONE,13,44,32
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","03-06-2026 23:00:00",20.719516,77.000253,PM2.5,38,86,48
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","03-06-2026 23:00:00",20.719516,77.000253,NO2,8,56,15
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","03-06-2026 23:00:00",20.719516,77.000253,OZONE,15,81,64
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","03-06-2026 23:00:00",19.2157840,73.1997810,PM10,17,46,30
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","03-06-2026 23:00:00",19.2157840,73.1997810,NO2,16,41,25
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","03-06-2026 23:00:00",20.9402359,77.7895248,PM2.5,23,63,43
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","03-06-2026 23:00:00",20.9402359,77.7895248,PM10,43,78,62
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","03-06-2026 23:00:00",20.939198,77.765701,PM2.5,30,68,43
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","03-06-2026 23:00:00",23.218135,79.957770,NH3,3,3,3
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","03-06-2026 23:00:00",23.50016,80.23284,PM10,49,136,87
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","03-06-2026 23:00:00",23.50016,80.23284,CO,14,52,39
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","03-06-2026 23:00:00",22.624758,75.675238,PM2.5,7,108,68
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","03-06-2026 23:00:00",22.624758,75.675238,NO2,NA,NA,NA
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","03-06-2026 23:00:00",22.624758,75.675238,NH3,NA,NA,NA
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","03-06-2026 23:00:00",23.331731,75.045981,NO2,3,20,12
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","03-06-2026 23:00:00",24.58434363,80.8549414,PM2.5,48,51,50
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","03-06-2026 23:00:00",24.58434363,80.8549414,PM10,69,71,70
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","03-06-2026 23:00:00",23.1633321,75.800225,PM2.5,12,93,54
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","03-06-2026 23:00:00",19.04946,72.9230,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","03-06-2026 23:00:00",19.04946,72.9230,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","03-06-2026 23:00:00",19.083694,72.920967,NO2,6,31,17
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","03-06-2026 23:00:00",19.215859,72.831718,NO2,8,38,16
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","03-06-2026 23:00:00",19.0632143,72.8456324,SO2,3,3,3
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","03-06-2026 23:00:00",19.0863,72.8888,SO2,29,29,29
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","03-06-2026 23:00:00",19.19709,72.82204,PM2.5,1,48,7
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","03-06-2026 23:00:00",19.19709,72.82204,CO,32,80,46
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","03-06-2026 23:00:00",18.96702,72.84214,PM10,49,87,64
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","03-06-2026 23:00:00",18.96702,72.84214,NH3,2,3,2
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","03-06-2026 23:00:00",19.1878657,72.8304069,NO2,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","03-06-2026 23:00:00",8.563700,76.886500,SO2,9,11,10
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","03-06-2026 23:00:00",8.5149093,76.9435879,PM10,5,35,15
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","03-06-2026 23:00:00",10.532400,76.215900,CO,14,20,16
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","03-06-2026 23:00:00",23.233584,77.400574,NO2,15,31,20
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","03-06-2026 23:00:00",23.233584,77.400574,CO,8,36,23
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","03-06-2026 23:00:00",22.9682591,76.064118,PM2.5,32,61,44
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","03-06-2026 23:00:00",22.9682591,76.064118,CO,20,42,30
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","03-06-2026 23:00:00",22.9682591,76.064118,OZONE,10,117,11
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","03-06-2026 23:00:00",22.18972222,84.86277778,SO2,NA,NA,NA
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","03-06-2026 23:00:00",22.18972222,84.86277778,CO,14,36,20
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","03-06-2026 23:00:00",22.220833,84.809444,NO2,15,15,15
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","03-06-2026 23:00:00",22.220833,84.809444,CO,30,72,46
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","03-06-2026 23:00:00",21.606865,85.510538,NO2,10,10,10
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","03-06-2026 23:00:00",21.606865,85.510538,NH3,4,4,4
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","03-06-2026 23:00:00",21.606865,85.510538,SO2,3,16,5
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","03-06-2026 23:00:00",20.9360711,85.1707021,PM10,9,151,69
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","03-06-2026 23:00:00",21.869985,85.167016,PM2.5,18,68,31
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","03-06-2026 23:00:00",11.9309,79.8027,PM2.5,3,35,15
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","03-06-2026 23:00:00",11.9309,79.8027,NH3,1,7,3
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","03-06-2026 23:00:00",31.620000,74.876512,PM2.5,95,171,113
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","03-06-2026 23:00:00",31.620000,74.876512,PM10,108,139,116
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","03-06-2026 23:00:00",31.620000,74.876512,OZONE,44,59,49
